Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model,Car Age,Price Range,Mileage Range
1559,Honda,2016,0.0,Electric,Automatic,128019.0,Used,24796.59,CR-V,10,Budget,High
1560,Ford,2020,3.5,Hybrid,Automatic,135024.0,Like New,47333.97,Fiesta,6,Mid,High
1561,Mercedes,2013,4.2,Petrol,Manual,183273.0,Used,9939.38,E-Class,13,Budget,High
1562,Mercedes,2011,3.6,Diesel,Automatic,120454.0,Like New,33534.51,GLC,15,Mid,High
1563,Ford,2020,1.6,Petrol,Manual,124444.0,Like New,55076.77,Fiesta,6,Upper Mid,High
1564,BMW,2011,2.6,Hybrid,Manual,153868.0,Used,49235.03,3 Series,15,Mid,High
1565,BMW,2010,0.0,Electric,Automatic,162818.0,Used,99968.62,3 Series,16,Premium,High
1566,Audi,2006,0.0,Electric,Automatic,15.0,Used,41932.64,Q5,20,Mid,Low
1567,Mercedes,2003,1.7,Hybrid,Automatic,157029.0,Used,41764.91,C-Class,23,Mid,High
1568,Audi,2018,0.0,Electric,Automatic,81541.0,Used,52840.27,A4,8,Upper Mid,Medium
1569,Mercedes,2000,2.6,Hybrid,Manual,21292.0,Like New,23078.8,GLA,26,Budget,Low
1570,Tesla,2023,0.0,Electric,Automatic,162948.0,Used,88248.92,Model S,3,Premium,High
1571,Tesla,2015,0.0,Electric,Automatic,191799.0,Used,59365.44,Model X,11,Upper Mid,High
1572,Honda,2012,0.0,Electric,Automatic,47046.0,Used,23250.23,Accord,14,Budget,Low
1573,Tesla,2015,0.0,Electric,Automatic,14817.0,Used,80376.95,Model X,11,Premium,Low
1574,Honda,2001,2.6,Diesel,Manual,9759.0,Used,8261.56,Civic,25,Budget,Low
1575,Tesla,2017,0.0,Electric,Automatic,179504.0,Used,98343.6,Model 3,9,Premium,High
1576,Toyota,2003,1.7,Diesel,Manual,268556.0,Used,87189.19,Camry,23,Premium,Very High
1577,Tesla,2018,0.0,Electric,Automatic,282648.0,Used,60065.75,Model X,8,Upper Mid,Very High
1578,Audi,2016,4.7,Petrol,Manual,270651.0,Used,15573.09,A4,10,Budget,Very High
1579,Ford,2002,4.4,Petrol,Automatic,21050.0,Used,25450.91,Explorer,24,Mid,Low
1580,Audi,2017,2.3,Diesel,Manual,100153.0,Like New,31546.34,Q7,9,Mid,High
1581,Ford,2007,5.4,Petrol,Automatic,275731.0,Used,27898.02,Fiesta,19,Mid,Very High
1582,BMW,2021,1.8,Petrol,Manual,231329.0,Used,52264.4,5 Series,5,Upper Mid,Very High
1585,Honda,2004,3.4,Hybrid,Manual,117734.0,Used,67848.63,Fit,22,Upper Mid,High
1586,Honda,2006,5.2,Petrol,Manual,137912.0,Like New,70415.4,Fit,20,Upper Mid,High
1587,Toyota,2020,2.9,Hybrid,Manual,31440.0,Used,87800.17,Corolla,6,Premium,Low
1588,Tesla,2020,0.0,Electric,Automatic,35183.0,Like New,8213.02,Model Y,6,Budget,Low
1589,Audi,2004,5.2,Petrol,Manual,133461.0,Used,43411.36,A4,22,Mid,High
1590,BMW,2016,3.7,Diesel,Automatic,114515.0,Like New,79549.84,3 Series,10,Premium,High
1591,Ford,2004,1.9,Petrol,Automatic,220533.0,Used,82412.37,Mustang,22,Premium,Very High
1592,Honda,2003,0.0,Electric,Automatic,115503.0,Used,93096.6,CR-V,23,Premium,High
1593,Tesla,2021,0.0,Electric,Automatic,39023.0,Used,71765.46,Model 3,5,Upper Mid,Low
1594,Honda,2018,4.0,Diesel,Automatic,181101.0,Used,28289.62,CR-V,8,Mid,High
1595,Ford,2020,3.3,Hybrid,Automatic,218031.0,Used,53038.25,Explorer,6,Upper Mid,Very High
1596,Tesla,2017,0.0,Electric,Automatic,76054.0,Used,8072.8,Model 3,9,Budget,Medium
1597,Tesla,2017,0.0,Electric,Automatic,61742.0,Used,66458.19,Model 3,9,Upper Mid,Medium
1598,BMW,2021,0.0,Electric,Automatic,45215.0,Used,57658.05,X3,5,Upper Mid,Low
1600,Audi,2014,5.2,Hybrid,Manual,241443.0,Used,93363.35,A3,12,Premium,Very High
1601,Audi,2011,0.0,Electric,Automatic,103591.0,Used,70291.28,Q5,15,Upper Mid,High
1602,Mercedes,2021,4.5,Petrol,Manual,249045.0,Used,35442.74,GLC,5,Mid,Very High
1603,Mercedes,2020,2.8,Hybrid,Manual,46229.0,Used,23879.98,C-Class,6,Budget,Low
1604,Toyota,2021,5.4,Diesel,Manual,62583.0,Used,86190.44,Camry,5,Premium,Medium
1605,Honda,2010,4.6,Hybrid,Automatic,255931.0,Used,23461.55,Fit,16,Budget,Very High
1606,Audi,2006,1.6,Petrol,Automatic,159996.0,Used,20352.91,A3,20,Budget,High
1610,Honda,2019,5.8,Hybrid,Manual,299738.0,Used,94121.24,CR-V,7,Premium,Very High
1611,Mercedes,2008,4.4,Hybrid,Manual,265808.0,Used,96794.1,C-Class,18,Premium,Very High
1612,BMW,2013,4.2,Diesel,Manual,272672.0,Used,97511.18,X3,13,Premium,Very High
1613,Toyota,2011,0.0,Electric,Automatic,159262.0,Used,8716.86,Corolla,15,Budget,High
1614,Honda,2005,2.2,Petrol,Automatic,197105.0,Used,94888.77,Civic,21,Premium,High
1616,Ford,2018,0.0,Electric,Automatic,128404.0,Used,94530.77,Explorer,8,Premium,High
1617,Mercedes,2018,4.9,Petrol,Automatic,201664.0,Used,68739.2,GLA,8,Upper Mid,Very High
1618,Tesla,2020,0.0,Electric,Automatic,295043.0,Used,71616.86,Model Y,6,Upper Mid,Very High
1619,Toyota,2011,0.0,Electric,Automatic,17241.0,Like New,16614.03,Corolla,15,Budget,Low
1620,Honda,2011,1.1,Petrol,Automatic,63472.0,Like New,88058.22,CR-V,15,Premium,Medium
1621,Ford,2019,3.7,Hybrid,Automatic,205320.0,Used,10665.76,Mustang,7,Budget,Very High
1622,Toyota,2005,5.9,Diesel,Manual,31346.0,Like New,35184.4,RAV4,21,Mid,Low
1623,Mercedes,2022,0.0,Electric,Automatic,81196.0,Used,99159.41,E-Class,4,Premium,Medium
1624,Toyota,2003,2.8,Diesel,Manual,208196.0,Used,45121.15,Corolla,23,Mid,Very High
1625,Honda,2005,2.7,Petrol,Automatic,149014.0,Used,17459.84,Fit,21,Budget,High
1626,Audi,2010,3.6,Petrol,Manual,298517.0,Used,97082.99,A3,16,Premium,Very High
1627,Toyota,2000,3.2,Hybrid,Manual,120623.0,Like New,98493.27,RAV4,26,Premium,High
1628,Tesla,2023,0.0,Electric,Automatic,2016.0,Used,22769.06,Model S,3,Budget,Low
1629,Toyota,2022,3.5,Petrol,Automatic,7274.0,Used,87156.36,Camry,4,Premium,Low
1630,Mercedes,2014,0.0,Electric,Automatic,15748.0,Used,42090.22,GLC,12,Mid,Low
1631,Mercedes,2010,0.0,Electric,Automatic,11826.0,Used,41230.0,C-Class,16,Mid,Low
1632,Ford,2018,0.0,Electric,Automatic,129288.0,Used,29956.28,Mustang,8,Mid,High
1633,Mercedes,2017,0.0,Electric,Automatic,201081.0,Used,9247.48,E-Class,9,Budget,Very High
1634,BMW,2016,0.0,Electric,Automatic,251054.0,Used,30460.85,5 Series,10,Mid,Very High
1635,Honda,2018,4.3,Diesel,Manual,172507.0,Used,10108.81,Fit,8,Budget,High
1636,Honda,2020,4.0,Hybrid,Manual,206089.0,Used,92815.34,Fit,6,Premium,Very High
1637,Audi,2013,0.0,Electric,Automatic,223023.0,Used,67863.46,Q7,13,Upper Mid,Very High
1638,Audi,2017,3.1,Diesel,Automatic,192949.0,Used,89229.15,Q7,9,Premium,High
1639,Honda,2018,4.9,Petrol,Manual,69072.0,Used,73142.61,Accord,8,Upper Mid,Medium
1640,Tesla,2014,0.0,Electric,Automatic,67309.0,Used,17472.25,Model S,12,Budget,Medium
1641,Audi,2014,5.1,Petrol,Manual,160966.0,Used,94355.25,Q7,12,Premium,High
1642,Ford,2003,0.0,Electric,Automatic,185639.0,Used,90489.84,Fiesta,23,Premium,High
1643,Mercedes,2006,3.1,Diesel,Automatic,35326.0,Like New,38067.23,GLA,20,Mid,Low
1644,Honda,2012,3.3,Diesel,Automatic,186131.0,Used,15595.67,CR-V,14,Budget,High
1645,Audi,2002,2.3,Diesel,Manual,267223.0,Used,71894.7,Q5,24,Upper Mid,Very High
1646,Honda,2015,4.8,Hybrid,Manual,87340.0,Used,74194.32,CR-V,11,Upper Mid,Medium
1647,BMW,2008,3.6,Petrol,Automatic,167364.0,Used,90198.76,3 Series,18,Premium,High
1648,Toyota,2007,2.6,Hybrid,Manual,118192.0,Used,10002.3,RAV4,19,Budget,High
1649,Mercedes,2019,0.0,Electric,Automatic,251749.0,Used,18461.86,GLC,7,Budget,Very High
1650,Honda,2012,6.0,Petrol,Manual,51818.0,Used,61833.64,Civic,14,Upper Mid,Medium
1651,Toyota,2016,3.2,Diesel,Automatic,13429.0,Used,63817.5,RAV4,10,Upper Mid,Low
1652,Audi,2016,5.6,Petrol,Manual,57748.0,Used,8192.92,Q5,10,Budget,Medium
1653,Toyota,2016,2.7,Diesel,Manual,48807.0,Like New,42708.54,RAV4,10,Mid,Low
1654,Mercedes,2000,1.3,Hybrid,Automatic,269284.0,Used,60495.36,GLA,26,Upper Mid,Very High
1655,Honda,2007,2.0,Hybrid,Automatic,238161.0,Used,75101.58,Fit,19,Premium,Very High
1657,Tesla,2015,0.0,Electric,Automatic,282635.0,Used,50970.83,Model X,11,Upper Mid,Very High
1658,Audi,2002,0.0,Electric,Automatic,199888.0,Used,82335.21,A4,24,Premium,High
1659,Honda,2004,5.6,Hybrid,Automatic,166052.0,Used,95620.03,Civic,22,Premium,High
1660,Mercedes,2012,5.2,Hybrid,Manual,226597.0,Used,26879.89,C-Class,14,Mid,Very High
1661,Audi,2014,0.0,Electric,Automatic,8078.0,Like New,29039.01,A4,12,Mid,Low
1662,Ford,2013,1.8,Hybrid,Automatic,91654.0,Like New,94282.73,Mustang,13,Premium,Medium
1663,Toyota,2022,1.6,Diesel,Automatic,129101.0,Used,42611.56,RAV4,4,Mid,High
1664,Tesla,2017,0.0,Electric,Automatic,16997.0,Like New,73243.09,Model 3,9,Upper Mid,Low
1665,Mercedes,2017,4.6,Petrol,Automatic,131940.0,Like New,63165.2,C-Class,9,Upper Mid,High
1666,Ford,2021,5.6,Hybrid,Automatic,212650.0,Used,32130.83,Fiesta,5,Mid,Very High
1667,Honda,2021,0.0,Electric,Automatic,283390.0,Used,67088.41,CR-V,5,Upper Mid,Very High
1668,BMW,2010,1.6,Diesel,Manual,151633.0,Used,67278.76,X5,16,Upper Mid,High
1669,Audi,2002,3.6,Petrol,Automatic,34512.0,Used,61282.1,A4,24,Upper Mid,Low
1670,Toyota,2021,2.7,Diesel,Manual,225226.0,Used,14467.78,Prius,5,Budget,Very High
1671,Audi,2009,2.9,Hybrid,Manual,208467.0,Used,99541.32,A3,17,Premium,Very High
1672,Tesla,2015,0.0,Electric,Automatic,72144.0,Used,43039.56,Model X,11,Mid,Medium
1673,Honda,2020,4.6,Petrol,Manual,173557.0,Used,65633.84,CR-V,6,Upper Mid,High
1675,Toyota,2011,0.0,Electric,Automatic,201484.0,Used,45212.41,Prius,15,Mid,Very High
1676,Honda,2001,6.0,Hybrid,Automatic,181675.0,Used,78522.88,CR-V,25,Premium,High
1677,Audi,2008,2.2,Hybrid,Automatic,152110.0,Used,97323.32,A3,18,Premium,High
1678,BMW,2023,1.3,Hybrid,Manual,93542.0,Like New,39098.8,5 Series,3,Mid,Medium
1679,Mercedes,2002,1.9,Diesel,Manual,276469.0,Used,43500.61,C-Class,24,Mid,Very High
1680,Honda,2023,1.2,Diesel,Manual,166964.0,Used,91029.73,Accord,3,Premium,High
1681,Mercedes,2014,3.0,Petrol,Manual,149068.0,Like New,20166.07,GLA,12,Budget,High
1682,Honda,2002,5.0,Petrol,Manual,205355.0,Used,7716.51,Civic,24,Budget,Very High
1683,BMW,2018,2.7,Petrol,Manual,116737.0,Like New,91344.46,3 Series,8,Premium,High
1684,Mercedes,2017,3.2,Hybrid,Automatic,262968.0,Used,83051.2,GLC,9,Premium,Very High
1685,Ford,2007,4.4,Diesel,Manual,240417.0,Used,97395.39,Explorer,19,Premium,Very High
1686,Toyota,2016,0.0,Electric,Automatic,117718.0,Like New,10532.59,RAV4,10,Budget,High
1687,Ford,2007,5.3,Hybrid,Automatic,273661.0,Used,19836.85,Mustang,19,Budget,Very High
1688,Audi,2006,5.3,Hybrid,Manual,152755.0,Used,15004.69,A4,20,Budget,High
1689,BMW,2006,1.0,Hybrid,Manual,207791.0,Used,69924.53,X3,20,Upper Mid,Very High
1690,Ford,2002,0.0,Electric,Automatic,249120.0,Used,62570.96,Mustang,24,Upper Mid,Very High
1691,Honda,2000,3.3,Petrol,Manual,254322.0,Used,39136.84,Civic,26,Mid,Very High
1692,Audi,2003,0.0,Electric,Automatic,209485.0,Used,10455.23,A3,23,Budget,Very High
1694,Ford,2000,0.0,Electric,Automatic,145711.0,Like New,59161.45,Fiesta,26,Upper Mid,High
1695,Ford,2014,4.8,Diesel,Manual,70210.0,Like New,15725.81,Focus,12,Budget,Medium
1696,BMW,2004,2.2,Hybrid,Manual,69852.0,Used,91346.42,X5,22,Premium,Medium
1697,Toyota,2012,3.7,Hybrid,Automatic,255139.0,Used,23900.22,Corolla,14,Budget,Very High
1698,Ford,2007,6.0,Hybrid,Manual,9695.0,Used,75633.37,Mustang,19,Premium,Low
1699,Tesla,2015,0.0,Electric,Automatic,48582.0,Used,89082.21,Model X,11,Premium,Low
1700,Ford,2004,0.0,Electric,Automatic,293238.0,Used,60050.12,Mustang,22,Upper Mid,Very High
1701,Mercedes,2008,4.5,Diesel,Automatic,191707.0,Used,28450.65,E-Class,18,Mid,High
1702,Honda,2000,0.0,Electric,Automatic,284331.0,Used,34378.61,Civic,26,Mid,Very High
1703,Tesla,2012,0.0,Electric,Automatic,128721.0,Used,89146.02,Model S,14,Premium,High
1704,Tesla,2015,0.0,Electric,Automatic,106683.0,Used,33334.43,Model X,11,Mid,High
1705,Mercedes,2001,2.2,Diesel,Manual,263358.0,Used,75888.1,GLA,25,Premium,Very High
1706,Mercedes,2007,5.1,Hybrid,Automatic,286084.0,Used,99065.7,GLC,19,Premium,Very High
1707,Audi,2022,0.0,Electric,Automatic,44406.0,Used,99982.59,A3,4,Premium,Low
1708,Toyota,2008,5.1,Hybrid,Manual,147049.0,Used,55680.58,Corolla,18,Upper Mid,High
1709,Honda,2001,0.0,Electric,Automatic,235994.0,Used,83522.8,Fit,25,Premium,Very High
1710,BMW,2013,2.5,Diesel,Automatic,187313.0,Used,99073.74,5 Series,13,Premium,High
1711,Tesla,2017,0.0,Electric,Automatic,204573.0,Used,40593.92,Model 3,9,Mid,Very High
1712,BMW,2003,2.2,Hybrid,Automatic,206205.0,Used,28978.91,X5,23,Mid,Very High
1713,Ford,2005,1.3,Diesel,Automatic,60481.0,Used,15852.17,Explorer,21,Budget,Medium
1714,Ford,2010,1.9,Petrol,Automatic,238084.0,Used,18385.47,Mustang,16,Budget,Very High
1715,BMW,2002,3.8,Diesel,Automatic,289884.0,Used,86087.85,X3,24,Premium,Very High
1716,Ford,2007,2.5,Petrol,Automatic,274025.0,Used,60928.69,Explorer,19,Upper Mid,Very High
1717,Toyota,2002,3.1,Diesel,Manual,299140.0,Used,88002.37,Camry,24,Premium,Very High
1718,Mercedes,2013,2.9,Hybrid,Manual,163249.0,Used,79998.23,E-Class,13,Premium,High
1719,Ford,2012,5.4,Hybrid,Manual,122196.0,Used,69005.74,Focus,14,Upper Mid,High
1720,Audi,2012,5.5,Petrol,Manual,37177.0,Used,62884.66,A4,14,Upper Mid,Low
1721,Ford,2001,3.5,Hybrid,Manual,66126.0,Used,9592.2,Mustang,25,Budget,Medium
1722,Honda,2012,2.7,Diesel,Manual,26119.0,Like New,87866.14,Fit,14,Premium,Low
1723,Toyota,2018,1.5,Diesel,Manual,117744.0,Used,44695.0,Corolla,8,Mid,High
1725,Honda,2015,1.3,Diesel,Manual,158987.0,Used,7085.58,Accord,11,Budget,High
1726,Audi,2001,0.0,Electric,Automatic,44989.0,Used,93926.98,A4,25,Premium,Low
1727,Toyota,2007,0.0,Electric,Automatic,284250.0,Used,90760.34,RAV4,19,Premium,Very High
1728,Toyota,2016,2.6,Diesel,Automatic,279275.0,Used,56611.41,Prius,10,Upper Mid,Very High
1729,Toyota,2022,1.8,Hybrid,Manual,6553.0,Like New,59844.61,Corolla,4,Upper Mid,Low
1730,Toyota,2001,4.9,Petrol,Manual,17881.0,Like New,71976.64,Prius,25,Upper Mid,Low
1731,Toyota,2009,1.6,Hybrid,Automatic,1379.0,Like New,30146.02,Prius,17,Mid,Low
1732,Audi,2015,4.2,Petrol,Manual,69306.0,Used,26081.98,A4,11,Mid,Medium
1733,Ford,2005,1.6,Hybrid,Manual,243825.0,Used,69032.18,Focus,21,Upper Mid,Very High
1734,Honda,2001,1.4,Diesel,Automatic,104512.0,Used,14920.13,Civic,25,Budget,High
1735,Toyota,2001,0.0,Electric,Automatic,278494.0,Used,48135.89,RAV4,25,Mid,Very High
1736,Tesla,2012,0.0,Electric,Automatic,99599.0,Like New,51812.24,Model S,14,Upper Mid,Medium
1739,Honda,2001,1.4,Petrol,Manual,178321.0,Used,38755.05,Accord,25,Mid,High
1740,Audi,2006,5.8,Diesel,Automatic,101584.0,Used,37067.94,Q5,20,Mid,High
1741,BMW,2002,0.0,Electric,Automatic,133858.0,Like New,52430.24,5 Series,24,Upper Mid,High
1742,BMW,2007,5.3,Petrol,Automatic,231609.0,Used,69094.68,3 Series,19,Upper Mid,Very High
1743,Ford,2022,1.8,Hybrid,Manual,126525.0,Like New,96982.34,Fiesta,4,Premium,High
1744,Mercedes,2013,5.3,Diesel,Manual,36303.0,Used,18695.51,E-Class,13,Budget,Low
1745,Mercedes,2023,1.1,Diesel,Automatic,19589.0,Like New,87936.63,C-Class,3,Premium,Low
1746,Honda,2022,3.6,Diesel,Automatic,265026.0,Used,31996.91,Accord,4,Mid,Very High
1747,BMW,2021,4.8,Hybrid,Manual,180394.0,Used,61180.41,X5,5,Upper Mid,High
1748,Ford,2006,5.7,Hybrid,Manual,129236.0,Used,56940.01,Mustang,20,Upper Mid,High
1749,Audi,2020,0.0,Electric,Automatic,271889.0,Used,57910.1,A3,6,Upper Mid,Very High
1750,BMW,2006,5.1,Hybrid,Manual,15861.0,Like New,73719.07,3 Series,20,Upper Mid,Low
1751,Ford,2000,0.0,Electric,Automatic,91707.0,Used,41260.39,Mustang,26,Mid,Medium
1752,Ford,2016,2.0,Diesel,Manual,255043.0,Used,35314.5,Mustang,10,Mid,Very High
1753,Toyota,2008,0.0,Electric,Automatic,133909.0,Used,86019.28,Camry,18,Premium,High
1754,Audi,2020,2.4,Petrol,Manual,54380.0,Like New,25909.03,A4,6,Mid,Medium
1755,Toyota,2012,2.9,Diesel,Manual,105025.0,Like New,22123.37,Corolla,14,Budget,High
1757,Toyota,2018,0.0,Electric,Automatic,220421.0,Used,25004.89,Corolla,8,Mid,Very High
1758,Tesla,2020,0.0,Electric,Automatic,244497.0,Used,54260.49,Model 3,6,Upper Mid,Very High
1759,Toyota,2018,4.5,Hybrid,Automatic,160592.0,Used,56158.34,Camry,8,Upper Mid,High
1760,Tesla,2021,0.0,Electric,Automatic,44397.0,Used,29169.95,Model S,5,Mid,Low
1761,BMW,2016,0.0,Electric,Automatic,277132.0,Used,11866.05,5 Series,10,Budget,Very High
1762,Mercedes,2022,0.0,Electric,Automatic,158795.0,Used,75740.88,GLC,4,Premium,High
1763,Ford,2022,5.0,Diesel,Automatic,33800.0,Used,77007.66,Fiesta,4,Premium,Low
1764,Tesla,2017,0.0,Electric,Automatic,158502.0,Used,99794.46,Model 3,9,Premium,High
1765,Audi,2009,4.2,Diesel,Manual,199548.0,Used,90502.81,Q7,17,Premium,High
1766,Toyota,2003,1.8,Diesel,Manual,257653.0,Used,92975.9,Camry,23,Premium,Very High
1767,Tesla,2017,0.0,Electric,Automatic,52284.0,Used,80829.36,Model 3,9,Premium,Medium
1768,Audi,2021,1.4,Diesel,Automatic,56232.0,Used,63472.77,A4,5,Upper Mid,Medium
1769,Mercedes,2019,2.9,Petrol,Manual,44420.0,Used,17211.87,E-Class,7,Budget,Low
1770,Mercedes,2019,3.1,Diesel,Manual,299854.0,Used,64119.76,GLA,7,Upper Mid,Very High
1771,Toyota,2017,1.2,Diesel,Automatic,92035.0,Used,10315.81,Camry,9,Budget,Medium
1772,Honda,2013,0.0,Electric,Automatic,293427.0,Used,89103.42,CR-V,13,Premium,Very High
1773,Toyota,2017,5.8,Diesel,Automatic,197241.0,Used,50773.03,Corolla,9,Upper Mid,High
1774,BMW,2013,5.8,Hybrid,Manual,193529.0,Used,71259.92,3 Series,13,Upper Mid,High
1775,Tesla,2019,0.0,Electric,Automatic,249863.0,Used,9963.15,Model X,7,Budget,Very High
1776,Ford,2020,1.2,Diesel,Manual,25968.0,Like New,55753.6,Explorer,6,Upper Mid,Low
1777,Honda,2023,1.9,Petrol,Manual,62508.0,Like New,33620.02,Fit,3,Mid,Medium
1778,Toyota,2014,3.0,Petrol,Automatic,235863.0,Used,32071.99,Camry,12,Mid,Very High
1779,Audi,2021,0.0,Electric,Automatic,194292.0,Used,42017.31,Q7,5,Mid,High
1780,Honda,2003,0.0,Electric,Automatic,85366.0,Like New,5060.75,Accord,23,Budget,Medium
1781,Tesla,2017,0.0,Electric,Automatic,5738.0,Like New,49332.78,Model 3,9,Mid,Low
1782,Honda,2022,1.5,Hybrid,Manual,3098.0,Used,51223.83,Civic,4,Upper Mid,Low
1783,Tesla,2015,0.0,Electric,Automatic,95424.0,Used,86997.44,Model X,11,Premium,Medium
1784,Toyota,2017,2.9,Petrol,Manual,204705.0,Used,47609.93,Prius,9,Mid,Very High
1785,Tesla,2015,0.0,Electric,Automatic,78672.0,Used,39537.85,Model X,11,Mid,Medium
1786,Honda,2022,2.7,Hybrid,Manual,139325.0,Like New,99500.97,Civic,4,Premium,High
1787,Audi,2013,4.1,Hybrid,Automatic,125349.0,Used,59265.27,Q7,13,Upper Mid,High
1788,Mercedes,2001,2.0,Diesel,Manual,50969.0,Used,49898.25,GLA,25,Mid,Medium
1790,Tesla,2023,0.0,Electric,Automatic,201495.0,Used,81872.22,Model 3,3,Premium,Very High
1791,Mercedes,2001,5.6,Diesel,Automatic,117286.0,Used,37364.26,C-Class,25,Mid,High
1792,Tesla,2017,0.0,Electric,Automatic,75028.0,Used,41970.24,Model 3,9,Mid,Medium
1793,Audi,2008,4.1,Hybrid,Automatic,297565.0,Used,76807.97,A3,18,Premium,Very High
1794,Tesla,2017,0.0,Electric,Automatic,38575.0,Used,11933.46,Model 3,9,Budget,Low
1795,Toyota,2016,1.3,Diesel,Manual,3192.0,Used,87191.07,RAV4,10,Premium,Low
1796,Ford,2014,2.7,Petrol,Manual,111116.0,Used,45869.26,Fiesta,12,Mid,High
1797,Honda,2016,2.6,Hybrid,Manual,81311.0,Used,60222.83,Fit,10,Upper Mid,Medium
1799,Tesla,2021,0.0,Electric,Automatic,36527.0,Used,30274.93,Model Y,5,Mid,Low
1800,Audi,2005,1.7,Diesel,Automatic,52181.0,Used,89579.85,A4,21,Premium,Medium
1801,Honda,2016,0.0,Electric,Automatic,91472.0,Used,98026.37,Accord,10,Premium,Medium
1802,Tesla,2022,0.0,Electric,Automatic,81219.0,Used,51956.06,Model Y,4,Upper Mid,Medium
1803,Mercedes,2023,2.9,Hybrid,Manual,119783.0,Used,94009.05,E-Class,3,Premium,High
1804,BMW,2017,0.0,Electric,Automatic,161554.0,Used,5107.22,X5,9,Budget,High
1805,Tesla,2020,0.0,Electric,Automatic,179300.0,Used,89952.59,Model Y,6,Premium,High
1806,Ford,2008,2.2,Hybrid,Automatic,83265.0,Like New,34549.31,Fiesta,18,Mid,Medium
1807,Honda,2005,2.5,Diesel,Manual,50126.0,Used,34592.07,Civic,21,Mid,Medium
1808,Ford,2004,0.0,Electric,Automatic,282689.0,Used,26668.44,Explorer,22,Mid,Very High
1809,Honda,2011,4.0,Diesel,Automatic,55114.0,Used,35116.32,CR-V,15,Mid,Medium
1810,Tesla,2015,0.0,Electric,Automatic,206422.0,Used,25281.04,Model X,11,Mid,Very High
1811,Toyota,2000,0.0,Electric,Automatic,188873.0,Used,91057.57,Corolla,26,Premium,High
1812,Mercedes,2010,5.1,Petrol,Automatic,276034.0,Used,90407.25,GLC,16,Premium,Very High
1813,Tesla,2018,0.0,Electric,Automatic,121284.0,Used,14710.07,Model S,8,Budget,High
1814,Ford,2008,0.0,Electric,Automatic,194469.0,Used,18571.55,Fiesta,18,Budget,High
1815,BMW,2001,5.0,Diesel,Automatic,142290.0,Like New,86891.77,5 Series,25,Premium,High
1816,BMW,2011,1.9,Hybrid,Automatic,88241.0,Like New,42899.09,X3,15,Mid,Medium
1817,Audi,2003,1.5,Petrol,Automatic,296866.0,Used,21080.81,Q7,23,Budget,Very High
1818,Honda,2003,5.4,Petrol,Manual,182615.0,Used,53513.59,CR-V,23,Upper Mid,High
1819,Ford,2017,2.7,Hybrid,Manual,30921.0,Like New,44583.46,Fiesta,9,Mid,Low
1820,Audi,2014,4.4,Hybrid,Manual,161686.0,Used,25820.35,A3,12,Mid,High
1821,Ford,2018,1.1,Diesel,Manual,192261.0,Used,73471.46,Focus,8,Upper Mid,High
1822,Honda,2012,4.5,Hybrid,Manual,17601.0,Used,64972.48,Fit,14,Upper Mid,Low
1824,Tesla,2017,0.0,Electric,Automatic,202615.0,Used,92911.74,Model 3,9,Premium,Very High
1825,BMW,2005,0.0,Electric,Automatic,235572.0,Used,58054.65,5 Series,21,Upper Mid,Very High
1826,Tesla,2015,0.0,Electric,Automatic,290144.0,Used,28769.43,Model X,11,Mid,Very High
1827,Tesla,2023,0.0,Electric,Automatic,130439.0,Used,24597.72,Model 3,3,Budget,High
1828,Toyota,2011,1.4,Petrol,Manual,239691.0,Used,17915.06,RAV4,15,Budget,Very High
1829,BMW,2018,0.0,Electric,Automatic,119277.0,Like New,45340.55,X5,8,Mid,High
1830,Audi,2004,2.5,Hybrid,Manual,292527.0,Used,17876.4,A3,22,Budget,Very High
1831,Mercedes,2016,0.0,Electric,Automatic,142857.0,Used,44502.56,GLA,10,Mid,High
1832,Toyota,2022,0.0,Electric,Automatic,40910.0,Used,19133.19,Prius,4,Budget,Low
1833,Audi,2000,1.0,Diesel,Automatic,170100.0,Used,67396.71,Q5,26,Upper Mid,High
1834,Honda,2023,3.4,Hybrid,Manual,155927.0,Used,79597.99,Accord,3,Premium,High
1835,Toyota,2022,1.6,Hybrid,Automatic,286425.0,Used,57204.66,Camry,4,Upper Mid,Very High
1836,Audi,2009,2.5,Hybrid,Manual,4841.0,Used,69605.4,A4,17,Upper Mid,Low
1837,Honda,2014,5.6,Diesel,Manual,97204.0,Like New,94145.98,Fit,12,Premium,Medium
1839,Mercedes,2020,5.8,Hybrid,Manual,259589.0,Used,39595.03,E-Class,6,Mid,Very High
1840,Honda,2020,0.0,Electric,Automatic,261140.0,Used,47700.62,Civic,6,Mid,Very High
1841,Tesla,2020,0.0,Electric,Automatic,148515.0,Used,86749.9,Model Y,6,Premium,High
1842,Ford,2012,3.7,Hybrid,Automatic,132994.0,Used,17418.43,Fiesta,14,Budget,High
1843,Honda,2004,5.4,Petrol,Automatic,294120.0,Used,35945.02,Accord,22,Mid,Very High
1844,Honda,2000,3.8,Petrol,Automatic,143063.0,Used,59841.61,CR-V,26,Upper Mid,High
1845,Mercedes,2023,3.7,Hybrid,Automatic,104405.0,Used,69257.01,GLC,3,Upper Mid,High
1846,Ford,2011,2.0,Petrol,Automatic,53744.0,Like New,77532.41,Focus,15,Premium,Medium
